Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
0.6666666666666666,1.0,0.0,0.5,0.20883882830071346,0.8620689655172413,0.0,1.0,0.0,0.0,1.0,0.0,four
0.6666666666666666,1.0,1.0,0.0,0.6659846502762147,1.0,1.0,0.75,0.0,0.0,1.0,0.0,four
0.6666666666666666,0.0,0.3333333333333333,0.25,0.07873615091166923,0.20689655172413793,0.0,0.0,0.0,0.0,1.0,0.0,three
1.0,0.0,0.6666666666666666,0.5,0.6043962375401317,0.27586206896551724,0.0,0.75,1.0,0.0,0.0,0.0,two
0.3333333333333333,0.0,0.6666666666666666,0.5,0.16406722378298644,0.13793103448275862,1.0,1.0,1.0,0.0,0.0,0.0,one
0.3333333333333333,0.0,0.0,0.5,0.7367465956037424,0.4482758620689655,1.0,1.0,1.0,0.0,0.0,0.0,two
1.0,0.0,0.6666666666666666,1.0,0.3015246455217558,0.13793103448275862,0.0,0.25,0.0,0.0,0.0,0.0,three
0.6666666666666666,0.0,0.0,0.25,0.463870743193798,0.2413793103448276,1.0,0.75,0.0,1.0,1.0,0.0,one
0.6666666666666666,0.0,0.0,0.5,0.6000666665431916,0.20689655172413793,0.0,0.25,0.0,0.0,0.0,0.0,three
0.3333333333333333,1.0,0.0,0.5,0.17141736284515066,0.41379310344827586,1.0,0.25,1.0,1.0,1.0,0.0,two
0.6666666666666666,1.0,1.0,0.5,0.7424373794772469,0.41379310344827586,0.0,0.75,0.0,0.0,0.0,0.0,three
0.0,1.0,0.6666666666666666,0.25,0.30293531518212635,0.2413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,two
0.3333333333333333,0.0,0.6666666666666666,1.0,0.6630803156644302,0.3448275862068966,1.0,0.5,0.0,0.0,0.0,0.0,three
0.6666666666666666,0.0,0.6666666666666666,0.75,0.15841208083060568,0.9310344827586207,1.0,0.75,1.0,0.0,0.0,0.0,four
0.3333333333333333,0.0,0.3333333333333333,0.5,0.6888557096830726,0.8620689655172413,0.0,0.0,1.0,0.0,0.0,0.0,four
0.0,0.0,1.0,0.5,0.12828248753806684,0.5862068965517241,1.0,0.0,1.0,0.0,0.0,0.0,four
0.3333333333333333,0.0,0.0,0.25,0.42579252368607023,0.8275862068965517,0.0,0.5,1.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.0,0.5,0.24743729513040397,0.6206896551724138,1.0,0.5,0.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.0,0.5,0.7491825739723064,0.1724137931034483,0.0,0.75,0.0,0.0,0.0,0.0,one
0.3333333333333333,0.0,0.6666666666666666,0.5,0.26228329056005656,0.7241379310344828,0.0,0.5,0.0,1.0,0.0,0.0,four
0.0,0.0,0.6666666666666666,1.0,0.8826778966270123,0.034482758620689655,0.0,0.5,0.0,0.0,0.0,1.0,one
1.0,0.0,0.0,0.5,0.8927924096050882,0.9310344827586207,0.0,0.5,1.0,1.0,0.0,1.0,four
0.3333333333333333,0.0,0.0,0.25,0.19661419258521673,0.41379310344827586,0.0,0.25,0.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.6666666666666666,0.5,0.6144986366096233,0.7586206896551724,0.0,1.0,0.0,0.0,0.0,0.0,four
0.6666666666666666,0.0,0.0,0.25,0.08776556803694162,0.8275862068965517,0.0,0.5,0.0,0.0,0.0,0.0,four
0.3333333333333333,0.0,0.6666666666666666,0.25,0.39193424930834336,0.9310344827586207,1.0,0.5,0.0,0.0,0.0,0.0,four
0.6666666666666666,0.0,1.0,0.25,0.7140887810339441,0.8620689655172413,0.0,0.75,1.0,1.0,0.0,0.0,four
1.0,0.0,0.0,0.5,0.660128326337885,0.3448275862068966,0.0,0.5,0.0,0.0,0.0,1.0,three
0.0,1.0,0.0,0.5,0.6253658137590675,0.0,0.0,0.75,0.0,0.0,0.0,0.0,zero
0.0,0.0,0.6666666666666666,0.5,0.2828127114146107,0.7931034482758621,0.0,0.25,0.0,0.0,0.0,0.0,four
1.0,0.0,0.6666666666666666,0.5,0.3784065675004757,0.034482758620689655,0.0,0.25,0.0,0.0,0.0,0.0,three
0.0,1.0,0.3333333333333333,0.5,0.10301157273723828,1.0,0.0,1.0,0.0,1.0,0.0,1.0,four
1.0,1.0,1.0,0.25,0.7197963842185406,0.5517241379310345,0.0,0.75,0.0,0.0,0.0,0.0,four
1.0,1.0,0.0,0.75,0.5044150941903948,0.2413793103448276,0.0,0.5,1.0,0.0,0.0,0.0,two
1.0,0.0,0.3333333333333333,0.25,0.7095274439347538,0.034482758620689655,0.0,0.75,0.0,0.0,0.0,1.0,one
0.0,0.0,0.6666666666666666,0.25,0.2491767422766449,0.1724137931034483,0.0,1.0,0.0,0.0,1.0,1.0,two
0.6666666666666666,1.0,0.6666666666666666,0.5,0.32475827120908873,0.7241379310344828,1.0,0.25,1.0,0.0,0.0,1.0,four
1.0,1.0,0.0,0.25,0.3345466096899155,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,three
0.3333333333333333,1.0,0.6666666666666666,0.0,0.025719079360968296,0.5172413793103449,1.0,0.5,0.0,0.0,1.0,0.0,four
0.0,1.0,0.3333333333333333,0.5,0.34138696344207603,0.2413793103448276,0.0,0.25,1.0,1.0,0.0,0.0,three
1.0,1.0,0.0,0.5,0.8041750135417981,0.6206896551724138,1.0,0.25,1.0,0.0,1.0,0.0,four
1.0,1.0,0.0,0.5,0.8982770067452946,0.5172413793103449,0.0,0.75,1.0,0.0,0.0,0.0,three
0.3333333333333333,0.0,0.6666666666666666,1.0,0.5187610655173739,0.41379310344827586,0.0,0.0,0.0,0.0,1.0,0.0,four
0.6666666666666666,0.0,0.0,0.5,0.4559723746819912,0.8620689655172413,1.0,0.75,0.0,0.0,0.0,1.0,four
0.6666666666666666,0.0,0.0,0.75,0.030807121196201423,0.6551724137931034,0.0,0.5,0.0,1.0,0.0,1.0,four
0.6666666666666666,1.0,0.0,0.25,0.8801620580669697,0.20689655172413793,0.0,0.5,0.0,0.0,0.0,0.0,two
1.0,1.0,0.6666666666666666,0.5,0.012972244082042799,0.5172413793103449,0.0,0.75,1.0,1.0,1.0,0.0,three
1.0,1.0,0.3333333333333333,0.75,0.9457831509247344,0.7586206896551724,1.0,0.5,0.0,0.0,0.0,0.0,four
1.0,1.0,0.6666666666666666,0.5,0.4897256785378133,0.5172413793103449,0.0,0.25,0.0,0.0,0.0,1.0,four
0.0,1.0,0.0,0.5,0.342274632619442,0.9655172413793104,0.0,0.25,1.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.3333333333333333,0.25,0.9252279004138603,0.3793103448275862,1.0,0.75,1.0,0.0,0.0,0.0,two
1.0,0.0,0.3333333333333333,0.0,0.02436612596752962,0.4482758620689655,0.0,0.25,1.0,0.0,0.0,0.0,four
0.3333333333333333,0.0,0.6666666666666666,0.5,0.5820403195929407,0.7931034482758621,1.0,0.0,1.0,0.0,0.0,1.0,four
0.3333333333333333,1.0,1.0,0.25,0.5495105705615904,0.5862068965517241,0.0,1.0,0.0,0.0,0.0,0.0,three
0.6666666666666666,0.0,0.0,0.75,0.2195195914188876,0.896551724137931,1.0,1.0,1.0,1.0,0.0,0.0,four
0.0,1.0,0.3333333333333333,0.25,0.4293275324063324,0.9310344827586207,0.0,0.5,0.0,1.0,1.0,1.0,four
1.0,0.0,0.0,1.0,0.652960846996479,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,four
0.6666666666666666,1.0,0.3333333333333333,1.0,0.7279141045791726,0.5172413793103449,0.0,0.75,1.0,0.0,1.0,0.0,three
0.6666666666666666,1.0,0.0,0.25,0.0006647632479231029,0.6551724137931034,0.0,0.75,1.0,0.0,0.0,0.0,four
1.0,0.0,0.0,0.25,0.9378774239643248,0.5172413793103449,0.0,0.25,1.0,1.0,0.0,0.0,three
0.3333333333333333,0.0,0.0,0.75,0.16466155616571165,0.41379310344827586,0.0,0.25,1.0,0.0,1.0,0.0,four
0.6666666666666666,1.0,0.3333333333333333,1.0,0.23379603291519158,0.8620689655172413,0.0,0.75,1.0,0.0,1.0,0.0,four
0.3333333333333333,1.0,0.0,0.5,0.26372339401483813,0.9655172413793104,0.0,1.0,0.0,0.0,0.0,0.0,four
0.0,0.0,0.6666666666666666,0.25,0.03781071236940694,0.27586206896551724,0.0,0.75,1.0,0.0,0.0,1.0,two
0.3333333333333333,0.0,0.0,0.5,0.12314063391883392,0.8620689655172413,0.0,0.25,1.0,1.0,1.0,0.0,four
0.0,1.0,0.0,0.5,0.9874307686370105,0.9310344827586207,0.0,0.5,1.0,1.0,0.0,0.0,four
0.3333333333333333,0.0,0.6666666666666666,0.25,0.3155261713736627,0.27586206896551724,0.0,0.75,0.0,0.0,0.0,0.0,three
0.6666666666666666,1.0,0.0,0.5,0.11538072437869541,0.41379310344827586,0.0,0.25,0.0,0.0,0.0,0.0,four
0.6666666666666666,1.0,0.0,0.0,0.10706132245737945,0.9655172413793104,0.0,0.25,1.0,0.0,1.0,0.0,four
0.0,1.0,0.3333333333333333,0.0,0.7202340367092478,0.10344827586206896,1.0,0.25,0.0,0.0,0.0,0.0,one
1.0,1.0,0.0,0.25,0.8554980400747119,0.27586206896551724,0.0,0.5,0.0,0.0,0.0,0.0,two
0.0,0.0,0.0,0.25,0.25719474815008847,0.4827586206896552,0.0,0.5,0.0,0.0,0.0,0.0,four
0.0,0.0,0.0,0.25,0.020880624088547267,0.4482758620689655,0.0,0.75,0.0,1.0,0.0,0.0,four
0.3333333333333333,0.0,1.0,0.5,0.2232935244601089,0.6206896551724138,1.0,0.75,1.0,1.0,0.0,0.0,four
0.3333333333333333,0.0,0.3333333333333333,0.25,0.056527752338847846,0.3793103448275862,0.0,1.0,0.0,0.0,1.0,0.0,three
0.0,0.0,0.3333333333333333,0.25,0.10346088861926823,0.6896551724137931,1.0,0.75,1.0,0.0,0.0,0.0,four
0.6666666666666666,0.0,0.3333333333333333,0.25,0.43195119476426863,0.8620689655172413,0.0,0.25,0.0,0.0,0.0,1.0,four
0.3333333333333333,0.0,0.0,1.0,0.23012972344196989,0.8275862068965517,1.0,0.5,0.0,1.0,1.0,1.0,four
1.0,1.0,0.0,0.5,0.5164860534622828,0.1724137931034483,0.0,0.5,0.0,1.0,0.0,0.0,two
0.3333333333333333,0.0,0.6666666666666666,0.5,0.25373222265143724,0.06896551724137931,0.0,0.0,1.0,0.0,1.0,0.0,two
0.3333333333333333,0.0,0.0,0.5,0.9415655084385138,0.8620689655172413,0.0,1.0,0.0,1.0,0.0,0.0,four
1.0,1.0,0.0,1.0,0.9069323944286634,0.8275862068965517,1.0,0.0,1.0,1.0,0.0,0.0,four
0.0,0.0,0.0,0.25,0.5674047157243589,0.7241379310344828,1.0,0.5,1.0,0.0,0.0,0.0,four
1.0,0.0,0.0,0.5,0.3547784889220558,0.6551724137931034,0.0,0.5,1.0,0.0,1.0,0.0,four
0.0,1.0,1.0,0.5,0.3815321060876045,0.5172413793103449,0.0,0.5,1.0,0.0,1.0,0.0,three
0.0,0.0,0.0,0.5,0.4122728010164871,1.0,0.0,0.75,0.0,0.0,0.0,1.0,four
0.0,0.0,0.3333333333333333,0.0,0.7283627196565737,0.6551724137931034,0.0,0.5,0.0,0.0,0.0,0.0,four
1.0,0.0,0.0,0.5,0.4521052346251349,0.7931034482758621,0.0,0.25,0.0,0.0,1.0,0.0,four
0.0,1.0,1.0,0.0,0.8576618244237122,0.7586206896551724,0.0,0.25,0.0,0.0,0.0,0.0,four
0.6666666666666666,0.0,0.0,0.5,0.9451270976771982,0.5517241379310345,1.0,1.0,1.0,1.0,0.0,0.0,three
1.0,0.0,0.0,0.5,0.3362793991921825,0.5172413793103449,0.0,0.25,1.0,0.0,0.0,0.0,four
0.6666666666666666,1.0,0.6666666666666666,0.25,0.561286090624951,0.1724137931034483,0.0,0.25,0.0,0.0,1.0,0.0,two
0.0,0.0,0.6666666666666666,0.75,0.09511290388059049,0.2413793103448276,0.0,0.5,0.0,0.0,0.0,0.0,three
0.3333333333333333,1.0,0.0,0.0,0.2006465723620575,0.6206896551724138,1.0,0.25,1.0,0.0,0.0,0.0,four
0.0,1.0,0.0,0.75,0.4138881056284774,1.0,1.0,0.5,0.0,0.0,1.0,0.0,four
0.6666666666666666,0.0,0.0,0.5,0.20638681301936818,0.8275862068965517,0.0,0.75,1.0,0.0,0.0,0.0,four
0.6666666666666666,1.0,0.0,0.25,0.877515169041335,0.8620689655172413,1.0,0.75,0.0,0.0,0.0,0.0,four
1.0,1.0,0.0,0.25,0.15841528450890893,0.034482758620689655,1.0,0.75,0.0,1.0,0.0,0.0,two
0.3333333333333333,0.0,0.0,1.0,0.4561316575626306,0.4482758620689655,0.0,0.25,1.0,1.0,1.0,0.0,three
1.0,1.0,0.0,0.0,0.6063425722242993,0.7241379310344828,0.0,0.5,0.0,1.0,0.0,0.0,four
0.6666666666666666,1.0,0.0,0.25,0.692606265884175,0.3793103448275862,1.0,0.0,1.0,0.0,0.0,0.0,three
0.0,0.0,0.3333333333333333,0.25,0.3834567658857517,0.5517241379310345,0.0,0.0,1.0,0.0,0.0,1.0,four
0.3333333333333333,0.0,1.0,0.5,0.8700451423301664,0.9310344827586207,0.0,0.5,1.0,0.0,0.0,0.0,four
0.0,0.0,0.3333333333333333,0.5,0.568919504929585,0.896551724137931,0.0,0.25,1.0,1.0,1.0,0.0,four
0.0,1.0,0.0,0.25,0.43996009017753734,0.4827586206896552,0.0,0.75,0.0,0.0,0.0,0.0,three
0.3333333333333333,0.0,0.0,0.25,0.06726503034459014,0.5862068965517241,1.0,0.75,1.0,1.0,0.0,0.0,four
1.0,1.0,1.0,0.25,0.4651706857228127,0.5172413793103449,0.0,0.75,1.0,0.0,0.0,1.0,four
0.0,1.0,0.0,0.25,0.8216263502940901,0.41379310344827586,0.0,0.75,1.0,1.0,0.0,0.0,two
0.6666666666666666,1.0,0.0,0.5,0.6151944855485827,0.6896551724137931,1.0,0.0,1.0,1.0,1.0,0.0,four
0.0,1.0,0.3333333333333333,0.5,0.8330660848252922,0.5517241379310345,0.0,0.5,1.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.3333333333333333,0.25,0.4945265907051182,0.2413793103448276,0.0,0.25,0.0,1.0,0.0,0.0,three
0.3333333333333333,1.0,0.3333333333333333,0.25,0.1185449573928306,0.0,1.0,0.5,1.0,0.0,0.0,0.0,one
0.3333333333333333,1.0,0.0,0.25,0.013602617845679519,0.9655172413793104,0.0,0.25,1.0,1.0,0.0,0.0,four
1.0,0.0,0.0,1.0,0.30351518095501345,0.8275862068965517,0.0,0.0,1.0,1.0,0.0,0.0,four
0.0,0.0,1.0,1.0,0.6987398581681559,0.8620689655172413,0.0,0.5,0.0,1.0,1.0,1.0,four
1.0,1.0,0.0,0.75,0.791115369111045,0.896551724137931,0.0,0.75,1.0,0.0,0.0,0.0,four
1.0,1.0,0.3333333333333333,0.25,0.2960398982091288,0.06896551724137931,1.0,0.75,0.0,0.0,0.0,0.0,one
0.3333333333333333,0.0,0.6666666666666666,0.0,0.4961707284218376,0.5172413793103449,0.0,0.5,0.0,1.0,0.0,1.0,four
0.3333333333333333,1.0,0.3333333333333333,0.25,0.4215500526929995,0.9310344827586207,0.0,0.5,1.0,1.0,1.0,0.0,four
1.0,0.0,0.0,0.25,0.4109417727964363,0.034482758620689655,0.0,0.5,1.0,0.0,0.0,1.0,two
0.0,0.0,0.0,0.5,0.2315617175860464,0.4827586206896552,0.0,0.75,0.0,0.0,0.0,1.0,four
0.6666666666666666,0.0,0.3333333333333333,0.5,0.13647494370661675,0.0,1.0,0.0,1.0,0.0,1.0,0.0,zero
1.0,1.0,0.6666666666666666,0.75,0.19686172679161582,0.27586206896551724,1.0,0.75,0.0,1.0,0.0,0.0,two
0.0,1.0,1.0,0.75,0.055343092171276455,0.5172413793103449,1.0,0.5,0.0,1.0,0.0,0.0,four
0.3333333333333333,0.0,0.0,0.25,0.19830558455690903,0.10344827586206896,0.0,0.25,0.0,0.0,1.0,1.0,three
0.3333333333333333,0.0,0.0,0.5,0.0091585654068719,0.3793103448275862,1.0,0.0,1.0,0.0,0.0,0.0,four
0.0,0.0,1.0,0.25,0.6279265038153556,0.0,0.0,0.25,0.0,0.0,0.0,0.0,two
0.6666666666666666,0.0,0.6666666666666666,0.0,0.3166861532068044,0.0,1.0,0.5,0.0,0.0,0.0,1.0,one
0.3333333333333333,0.0,0.6666666666666666,0.5,0.9742103896588868,0.20689655172413793,1.0,0.75,1.0,1.0,0.0,0.0,zero
0.3333333333333333,1.0,0.0,0.0,0.19388681114221293,0.5862068965517241,0.0,0.5,0.0,0.0,0.0,1.0,four
0.3333333333333333,0.0,0.3333333333333333,0.5,0.3461731587121754,0.7586206896551724,0.0,0.5,1.0,0.0,0.0,0.0,four
0.0,1.0,0.6666666666666666,0.25,0.3581995668326589,0.9310344827586207,0.0,1.0,1.0,1.0,0.0,1.0,four
1.0,0.0,0.3333333333333333,0.5,0.008408303994230978,0.7586206896551724,0.0,0.25,1.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.0,0.5,0.8401196834145124,0.4827586206896552,1.0,0.25,0.0,0.0,0.0,0.0,three
1.0,1.0,0.0,0.25,0.0319783159034045,0.8620689655172413,0.0,0.5,0.0,1.0,0.0,0.0,four
0.6666666666666666,1.0,0.3333333333333333,0.75,0.9412076475605466,1.0,0.0,0.75,1.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.0,0.25,0.8930468517428286,0.8275862068965517,0.0,0.75,0.0,1.0,0.0,0.0,four
0.3333333333333333,1.0,0.0,0.5,0.5360845554823771,0.41379310344827586,1.0,0.5,0.0,0.0,0.0,0.0,three
0.6666666666666666,1.0,1.0,0.5,0.5441674858989349,0.5172413793103449,0.0,1.0,0.0,1.0,1.0,0.0,two
0.3333333333333333,0.0,0.0,0.5,0.6544764871787543,0.20689655172413793,0.0,0.75,0.0,0.0,0.0,0.0,two
1.0,1.0,0.6666666666666666,1.0,0.38744199152256664,0.5172413793103449,0.0,0.0,1.0,0.0,0.0,0.0,four
0.0,0.0,0.0,0.25,0.6479133517147714,0.41379310344827586,0.0,0.75,1.0,0.0,1.0,1.0,two
1.0,1.0,0.3333333333333333,0.5,0.04476694917269263,0.4482758620689655,0.0,0.0,0.0,1.0,0.0,0.0,four
0.0,1.0,1.0,0.5,0.05405686538999752,0.5517241379310345,1.0,0.75,0.0,1.0,0.0,0.0,four
0.0,0.0,0.0,0.75,0.4577030617703717,0.3793103448275862,0.0,0.25,1.0,0.0,0.0,0.0,three
1.0,1.0,0.0,0.25,0.5502011634658333,0.9655172413793104,0.0,0.75,0.0,0.0,0.0,0.0,four
1.0,0.0,0.0,0.5,0.8887852587948855,0.7931034482758621,0.0,0.5,1.0,0.0,0.0,0.0,four
1.0,0.0,0.0,0.5,0.10472804350314815,0.7931034482758621,0.0,0.75,0.0,0.0,0.0,0.0,four
1.0,0.0,0.6666666666666666,0.25,0.8235406481952254,0.6551724137931034,0.0,0.5,1.0,1.0,0.0,0.0,four
0.6666666666666666,0.0,1.0,0.5,0.21023588232829524,0.41379310344827586,0.0,0.75,1.0,0.0,0.0,0.0,three
0.3333333333333333,1.0,0.0,0.25,0.3944837264905702,0.7931034482758621,0.0,0.25,0.0,1.0,1.0,0.0,four
0.0,1.0,0.0,0.5,0.3169134641939142,0.6551724137931034,0.0,1.0,0.0,1.0,0.0,0.0,four
1.0,0.0,0.0,0.75,0.4005623056111875,0.4827586206896552,0.0,0.75,0.0,0.0,0.0,0.0,three
1.0,1.0,0.6666666666666666,0.5,0.1506155792773473,0.7931034482758621,1.0,0.25,1.0,1.0,0.0,0.0,four
1.0,1.0,0.0,0.5,0.5040959777969075,0.6896551724137931,0.0,1.0,0.0,0.0,0.0,0.0,four
0.6666666666666666,0.0,0.3333333333333333,0.5,0.8025111531805242,0.10344827586206896,1.0,0.5,1.0,0.0,0.0,1.0,zero
1.0,1.0,0.3333333333333333,0.0,0.44198861923317256,0.7241379310344828,1.0,0.75,0.0,1.0,0.0,1.0,four
1.0,0.0,0.3333333333333333,0.25,0.49112463474938756,0.034482758620689655,0.0,0.75,1.0,0.0,0.0,0.0,one
1.0,0.0,0.0,0.5,0.8496903219431391,0.9310344827586207,1.0,0.0,1.0,0.0,0.0,1.0,four
0.3333333333333333,1.0,0.6666666666666666,0.25,0.706816781687895,0.5862068965517241,0.0,1.0,0.0,1.0,0.0,0.0,three
0.6666666666666666,1.0,0.0,0.25,0.4909652517538011,0.034482758620689655,0.0,0.5,0.0,0.0,0.0,0.0,one
1.0,1.0,0.0,0.5,0.25793895260843736,0.8275862068965517,0.0,0.25,0.0,0.0,0.0,0.0,four
0.0,0.0,0.6666666666666666,0.25,0.8858910357927455,0.4827586206896552,0.0,0.75,1.0,1.0,0.0,1.0,two
0.0,0.0,0.6666666666666666,0.25,0.5776307567533664,1.0,0.0,0.75,0.0,0.0,0.0,0.0,four
0.0,1.0,0.0,0.5,0.22134889173003985,0.8620689655172413,0.0,0.0,0.0,1.0,0.0,0.0,four
0.6666666666666666,1.0,0.0,0.25,0.26937618426596494,0.6206896551724138,0.0,0.25,1.0,0.0,0.0,0.0,four
0.6666666666666666,1.0,0.0,0.75,0.8040033664652071,0.4827586206896552,0.0,0.75,0.0,0.0,0.0,0.0,three
0.0,1.0,0.0,0.75,0.044143383225450306,0.8620689655172413,0.0,0.0,1.0,1.0,1.0,0.0,four
1.0,0.0,0.0,0.5,0.9931796692372347,0.6551724137931034,0.0,1.0,0.0,0.0,0.0,0.0,four
0.6666666666666666,1.0,0.0,0.25,0.1304486245883211,0.3103448275862069,0.0,0.75,0.0,1.0,0.0,0.0,two
0.0,0.0,0.0,0.5,0.7969306959785879,0.9310344827586207,0.0,0.5,0.0,1.0,0.0,0.0,four
0.0,0.0,0.6666666666666666,0.75,0.3951761715213322,0.7931034482758621,0.0,0.5,1.0,1.0,0.0,1.0,four
1.0,1.0,0.3333333333333333,0.5,0.4927290768896309,0.6551724137931034,0.0,0.5,0.0,0.0,1.0,1.0,four
0.3333333333333333,1.0,0.3333333333333333,0.25,0.8816099704876155,0.3448275862068966,1.0,0.5,1.0,0.0,0.0,0.0,two
0.6666666666666666,1.0,0.0,0.5,0.41333291819001994,0.8620689655172413,1.0,0.75,0.0,1.0,1.0,1.0,four
1.0,0.0,1.0,0.75,0.5380586720643307,0.3103448275862069,0.0,1.0,0.0,0.0,0.0,1.0,two
0.0,1.0,0.6666666666666666,0.5,0.049303407707559435,0.9655172413793104,1.0,0.5,1.0,0.0,1.0,0.0,four
0.0,1.0,0.6666666666666666,0.5,0.002297237573319807,0.7586206896551724,0.0,0.5,0.0,0.0,0.0,1.0,four
1.0,0.0,0.6666666666666666,0.5,0.24502832927625856,0.13793103448275862,0.0,0.25,0.0,0.0,0.0,0.0,three
0.6666666666666666,1.0,1.0,0.5,0.6813124989456646,0.27586206896551724,1.0,0.75,0.0,0.0,0.0,0.0,two
0.3333333333333333,0.0,0.3333333333333333,0.0,0.12135137958647223,0.6551724137931034,0.0,0.75,1.0,1.0,0.0,0.0,four
0.3333333333333333,1.0,0.0,0.5,0.1138398051723086,0.6206896551724138,1.0,0.75,1.0,0.0,0.0,0.0,four
0.0,0.0,0.3333333333333333,0.0,0.4113800760342989,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,four
0.6666666666666666,1.0,0.6666666666666666,0.5,0.6485288083513085,0.5862068965517241,0.0,0.75,0.0,1.0,0.0,0.0,three
0.3333333333333333,1.0,0.6666666666666666,0.25,0.712837594484107,0.5517241379310345,0.0,0.5,1.0,0.0,0.0,0.0,four
0.6666666666666666,0.0,0.3333333333333333,0.5,0.17860286287701224,0.896551724137931,0.0,0.75,1.0,1.0,0.0,1.0,four
0.6666666666666666,0.0,0.0,0.25,0.07962672342249755,0.1724137931034483,0.0,0.75,0.0,0.0,0.0,0.0,two
0.0,1.0,0.0,0.5,0.9414250972253794,0.3103448275862069,0.0,0.75,1.0,1.0,0.0,1.0,two
0.3333333333333333,0.0,1.0,0.5,0.2609131173957379,0.034482758620689655,1.0,0.5,0.0,0.0,0.0,0.0,two
1.0,0.0,0.3333333333333333,0.25,0.8542744852502401,0.7931034482758621,0.0,0.75,0.0,1.0,0.0,0.0,four
0.0,0.0,0.3333333333333333,0.25,0.8644310965635196,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,three
0.3333333333333333,0.0,0.0,0.25,0.7733576806210051,0.9310344827586207,0.0,0.75,0.0,0.0,1.0,0.0,four
0.3333333333333333,1.0,0.0,0.75,0.16897475836882117,0.9310344827586207,1.0,0.0,0.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,0.6666666666666666,0.5,0.8226931751690705,0.6896551724137931,0.0,0.5,1.0,1.0,0.0,0.0,four
0.3333333333333333,0.0,0.3333333333333333,0.5,0.7700818694984647,0.41379310344827586,0.0,0.25,0.0,0.0,0.0,0.0,four
0.3333333333333333,0.0,0.6666666666666666,0.25,0.5973560042963328,0.5862068965517241,1.0,0.75,0.0,1.0,0.0,0.0,three
0.6666666666666666,0.0,0.0,0.5,0.3375367428112587,0.20689655172413793,0.0,0.5,0.0,0.0,0.0,1.0,two
0.0,0.0,0.3333333333333333,0.75,0.2627574349489366,0.034482758620689655,0.0,0.75,1.0,0.0,0.0,0.0,one
0.6666666666666666,1.0,0.0,0.75,0.12197639720044572,0.9655172413793104,1.0,0.75,1.0,0.0,0.0,0.0,four
1.0,1.0,0.6666666666666666,0.5,0.5102900895663356,0.4482758620689655,1.0,0.75,0.0,1.0,0.0,0.0,three
0.3333333333333333,0.0,0.0,0.0,0.5858807289589543,0.13793103448275862,0.0,0.25,0.0,1.0,0.0,0.0,three
0.0,0.0,0.0,0.25,0.3596991385659445,0.5862068965517241,0.0,0.75,0.0,1.0,0.0,0.0,four
0.3333333333333333,0.0,0.3333333333333333,0.0,0.4758525501054035,0.3448275862068966,1.0,0.5,0.0,1.0,0.0,0.0,three
0.0,1.0,1.0,0.25,0.36387938811946935,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,three
0.6666666666666666,0.0,0.0,0.25,0.6416899563233527,0.3448275862068966,1.0,0.25,0.0,1.0,0.0,0.0,three
0.0,1.0,0.6666666666666666,0.25,0.9022422594501878,0.896551724137931,0.0,0.25,1.0,0.0,1.0,0.0,four
1.0,0.0,0.0,0.25,0.16405576062155763,0.034482758620689655,0.0,0.0,0.0,1.0,0.0,0.0,two
1.0,1.0,0.0,0.75,0.3817943071337356,0.4827586206896552,0.0,0.5,0.0,0.0,0.0,0.0,four
0.0,0.0,0.0,0.5,0.14097761344687906,0.20689655172413793,1.0,0.0,0.0,1.0,0.0,0.0,two
0.0,1.0,0.0,0.75,0.6256091931951671,0.27586206896551724,1.0,0.5,1.0,0.0,0.0,0.0,two
0.0,0.0,0.3333333333333333,0.5,0.7296554038519327,0.13793103448275862,0.0,0.25,0.0,0.0,0.0,0.0,three
0.0,0.0,0.0,0.25,0.9329310447790632,0.20689655172413793,1.0,0.25,0.0,0.0,1.0,0.0,two
1.0,0.0,0.0,0.5,0.2791395941249946,0.6551724137931034,0.0,1.0,1.0,0.0,0.0,0.0,four
0.3333333333333333,1.0,1.0,0.25,0.9512505282940609,0.034482758620689655,0.0,0.5,0.0,0.0,1.0,0.0,one
0.0,0.0,0.0,0.5,0.0632824577538701,0.06896551724137931,1.0,0.25,0.0,1.0,0.0,0.0,one
0.0,1.0,0.6666666666666666,0.25,0.6036540854381959,0.034482758620689655,1.0,0.5,0.0,1.0,1.0,1.0,one
1.0,1.0,0.0,1.0,0.057145461561692056,0.6896551724137931,1.0,0.25,1.0,0.0,0.0,0.0,four
